URL;Tags
https://www.bensound.com/royalty-free-music/track/erf;['electro', 'electronica', 'house', 'french', 'glitch', 'dubstep', 'synth', 'modern', 'daft punk', 'pop', 'uplifting', 'party', 'positive', 'catchy', 'bright', 'driving', 'loud', 'claps', 'fashion', 'energy', 'energetic', 'commercial', 'advertising', 'powerful', 'club', 'pumping', 'dance', 'motivation', 'motivational', 'trendy']
https://www.bensound.com/royalty-free-music/track/badass;['funky', 'action', 'groove', 'suspense', 'groovy', 'funky', 'sport', 'cop', 'cops', 'retro', 'opening', 'movie', 'film', 'cinematic', 'bongoes', 'guitar']
https://www.bensound.com/royalty-free-music/track/funky-element;['tutorial', 'education', 'educational', 'demonstration', 'promotional', 'product', 'presentation', 'funky', 'corporate', 'commercial', 'background', 'music']
https://www.bensound.com/royalty-free-music/track/instinct;['taiko', 'taiko drums', 'drums', 'power', 'powerful', 'dark', 'instinct', 'nature', 'animal', 'jungle', 'lion', 'tiger', 'predator', 'attack', 'fight', 'danger', 'africa', 'african', 'savannah', 'epic', 'army', 'disaster', 'japan', 'traditional', 'ethnic', 'percussion', 'tension', 'suspense']
https://www.bensound.com/royalty-free-music/track/all-that-chill-hop;['hip', 'hop', 'chill', 'jazz', 'lounge', 'samples', 'groove', 'groovy', 'urban', 'sax', 'saxophone', 'piano', 'old', 'laid back', 'beat', 'modern', 'street', 'background', 'youtube', 'royalty-free', 'chillout', 'chill out', 'positive', 'catchy', 'advertising', 'commercial']
https://www.bensound.com/royalty-free-music/track/brazil-samba;['brazil', 'brazilian', 'samba', 'party', 'carnival', 'upbeat', 'vacations', 'summer', 'happy', 'rio', 'parade', 'joy', 'dance', 'beach']
https://www.bensound.com/royalty-free-music/track/india;['india', 'indian', 'spiritual', 'spirituality', 'exotic', 'asia', 'asian', 'world', 'sitar', 'tablas', 'zen', 'relaxation', 'strings', 'cello', 'hindu', 'yoga']
https://www.bensound.com/royalty-free-music/track/dreams-chill-out;['chill', 'chillout', 'chill out', 'relax', 'relaxing', 'peaceful', 'future', 'tropical', 'edm', 'electronica', 'electro', 'dance', 'vocals', 'travel', 'vlog', 'youtube', 'landscape', 'nature', 'summer', 'pluck', 'dreamy', 'gentle', 'lounge', 'soft', 'beautiful', 'chic', 'laid back', 'happy']
https://www.bensound.com/royalty-free-music/track/the-duel;['wait', 'action', 'trumpet', 'suspense', 'strings staccato', 'brass', 'dramatic', 'fight', 'percussion', 'military', 'orchestra']
https://www.bensound.com/royalty-free-music/track/romantic;['romantic', 'jazz', 'ballad', 'piano', 'wedding', 'strings', 'slow', 'love', 'trio', 'glamour', 'dinner', 'couple', 'classy', 'luxury', 'champagne', 'restaurant', 'fancy']
https://www.bensound.com/royalty-free-music/track/psychedelic;['psychedelic', 'retro', 'vintage', 'dream', 'hallucination', 'hippies', 'stoned', 'drugs', 'flower power', 'flower', 'sitar']
https://www.bensound.com/royalty-free-music/track/country-boy;['country', 'folk', 'bluegrass', 'banjo', 'cowboy', 'cowboys', 'farmer', 'farm', 'redneck', 'rodeo', 'video', 'game', 'fun', 'party', 'happy', 'violin', 'amaerica', 'usa', 'south']
https://www.bensound.com/royalty-free-music/track/deep-blue;['galaxy', 'seabed', 'abyss', 'stars', 'space', 'opera', 'exploration', 'silence', 'scary', 'peace', 'calm', 'sea', 'ocean', 'discovery', 'diving', 'water', 'ambient', 'relaxation', 'underwater', 'blue', 'deep']
https://www.bensound.com/royalty-free-music/track/a-day-to-remember-wedding-music;['acoustic', 'gentle', 'mellow', 'sweet', 'calm', 'guitar', 'folk', 'wedding', 'romantic', 'love', 'sentimental', 'photos', 'soulful', 'strings', 'piano', 'emotional', 'soft', 'elegant', 'moving', 'video', 'slideshow', 'touching', 'couple', 'simple', 'warm']
https://www.bensound.com/royalty-free-music/track/high-octane-heavy-hard-rock-metal;['metal', 'rock', 'hard', 'heavy', 'electric', 'guitar', 'power', 'extreme', 'sport', 'action', 'agressive', 'speed', 'fast', 'cars', 'race', 'racing', 'drive', 'driving', 'energetic', 'powerful', 'game', 'strong', 'uplifting', 'overdrive']
https://www.bensound.com/royalty-free-music/track/the-elevator-bossa-nova;['bossa', 'nova', 'brasil', 'brazil', 'elevator', 'muzak', 'brazilian', 'background music', 'latin', 'summer', 'music on hold', 'easy listening', 'rio', 'relax']
https://www.bensound.com/royalty-free-music/track/breath-deep;['acoustic', 'guitar', 'folk', 'piano', 'tambourine', 'soft', 'gentle', 'uplifting', 'happy', 'cheerful', 'positive', 'bright', 'optimistic', 'calm', 'upbeat', 'hopeful', 'yan perchuk']
https://www.bensound.com/royalty-free-music/track/downtown;['funk', 'funky', 'brass', 'horns', 'trumpet', 'suspense', 'electric', 'guitar', 'drums', 'blues', 'action', 'movie', 'retro', 'congas', 'rhodes', 'drum solo', 'positive', 'dramatic', 'groovy', 'car', 'sport']
https://www.bensound.com/royalty-free-music/track/extreme-action;['sport', 'speed', 'snowboard', 'skate', 'race', 'rock', 'hard', 'power', 'powerful', 'bike', 'motor', 'loud', 'guitar', 'free', 'ride', 'fast', 'extreme', 'energetic', 'car', 'agressive', 'angry', 'action', 'metal']
https://www.bensound.com/royalty-free-music/track/happiness;['folk', 'guitar', 'acoustic', 'fun', 'motivation', 'positive', 'upbeat', 'uplifting', 'blues', 'success', 'corporate', 'business', 'wellness', 'summer', 'sun', 'vacation', 'leisure', 'joy', 'happ', 'happiness']
https://www.bensound.com/royalty-free-music/track/smile;['child', 'childish', 'kids', 'kid', 'fun', 'positive', 'acoustic', 'piano', 'happy', 'joy', 'joyful', 'happiness', 'gentle', 'ukulele', 'glockenspiel', 'xylophone', 'mallets', 'claps', 'advertising', 'commercial', 'children', 'bouncy', 'catchy', 'light', 'light hearted', 'playful', 'play', 'brushes', 'pizzicato', 'strings']
https://www.bensound.com/royalty-free-music/track/fun-day;['corporate music', 'business', 'claps', 'clapping', 'upbeat', 'bright', 'positive', 'fun', 'happy', 'joy', 'motivation', 'pop', 'advertising', 'vintage', 'retro', 'organ', 'success', 'joyful', 'piano', 'uplifting']
https://www.bensound.com/royalty-free-music/track/for-your-inspiration;['pop', 'bright', 'happy', 'fun', 'summer', 'vacation', 'advertising', 'commercial', 'feel good', 'corporate', 'driving', 'energetic', 'engaging inspirational', 'inspiring', 'motivational', 'positive', 'presentation', 'science', 'smooth', 'uplifting', 'cool', 'trendy', 'modern', 'success', 'achievement', 'indie', 'box', 'upbeat', 'vocal', 'samples']
https://www.bensound.com/royalty-free-music/track/forever-romantic-piano;['piano', 'romantic', 'love', 'lovely', 'romance', 'love', 'wedding', 'tender', 'sweet', 'gentle', 'soft', 'family', 'wedding', 'cello', 'strings', 'calm', 'peaceful', 'slideshow', 'album', 'memories', 'nostalgia', 'hopeful', 'emotional', 'sad', 'warm', 'sentimental', 'edrecords', 'moving', 'touching', 'soft', 'nature', 'documentary', 'couple']
https://www.bensound.com/royalty-free-music/track/birth-of-a-hero;['action', 'adventure', 'epic', 'hollywood', 'soundtrack', 'battle', 'war', 'choir', 'intense', 'intensity', 'trailer', 'dramatic', 'opening', 'courage', 'hero', 'heroic', 'cinematic', 'movie', 'game']
https://www.bensound.com/royalty-free-music/track/hip-jazz;['hip hop', 'jazz', 'piano', 'hybrid', 'crossover', 'groove', 'drum beat', 'beat', 'rap', 'urban', 'energetic', 'cool', 'blues', 'guitar', 'organ', 'samples', 'retro', 'vintage', 'old', 'rhodes', 'electric', 'catchy', 'groovy', 'funky', 'positive', 'upbeat']
https://www.bensound.com/royalty-free-music/track/photo-album;['gentle', 'romantic', 'love', 'couple', 'poetic', 'soft', 'sweet', 'acoutic', 'piano', 'sentimental', 'travel', 'calm', 'photo', 'album', 'pictures', 'slideshow', 'wedding', 'youtube', 'video']
https://www.bensound.com/royalty-free-music/track/small-guitar;['fun', 'happy', 'guitar', 'ukulele', 'claps', 'positive', 'funny', 'advertising', 'bouncy', 'upbeat', 'children', 'corporate', 'motivation', 'video', 'acoustic', 'bright', 'acoustic']
https://www.bensound.com/royalty-free-music/track/ofelias-dream;['dark', 'ambient', 'soundtrack', 'fantasy', 'strings', 'dramatic', 'mysterious', 'orchestral', 'film', 'enigmatic', 'cinematic', 'slow', 'quartet', 'sad']
https://www.bensound.com/royalty-free-music/track/funky-suspense;['funk', 'funky', 'contrabass', 'shaft', 'starsky', 'hutch', 'eleven', 'ocean', 'tension', 'sneaky', 'smooth', 'robbery', 'action', 'seventies', '70', 'suspense', 'wah', 'upright', 'bass', 'stealth', 'guitar']
https://www.bensound.com/royalty-free-music/track/sad-day;['sad', 'piano', 'solo', 'minimalist', 'sentimental', 'emotional', 'cinematic', 'film', 'dramatic', 'soundtrack', 'soft', 'gentle', 'melancholic']
https://www.bensound.com/royalty-free-music/track/november;['lonely', 'piano', 'solo', 'cinematic', 'slow', 'alone', 'score', 'soundtrack', 'dramatic', 'sad', 'sadness', 'calm', 'serenity', 'gentle', 'quiet', 'mellow', 'minimalist', 'soft', 'melancholic']
https://www.bensound.com/royalty-free-music/track/get-away;['rock', 'hard', 'agressive', 'power', 'powerful', 'action sport', 'epic', 'exciting', 'thrilling', 'claps', 'electric', 'guitar', 'heavy', 'drive', 'speed', 'extreme', 'intense', 'strong', 'race', 'racing', 'impact', 'edrecords']
https://www.bensound.com/royalty-free-music/track/get-what-you-want;['rock', 'indie', 'pop', 'fun', 'driving', 'exciting', 'bass', 'slap', 'claps', 'drums', 'electric', 'guitar', 'synths', 'excitement', 'funk', 'funky', 'groove', 'groovy', 'upbeat', 'youthful', 'modern', 'percussion', 'dan phillipson', 'opening', 'cinematic', 'movie', 'excitement']
https://www.bensound.com/royalty-free-music/track/enigmatic;['exotic', 'shaker', 'africa', 'african', 'enigmatic', 'mysterious', 'scary', 'anxious', 'odd', 'soundtrack', 'magic', 'magician', 'kalimba', 'mistery']
https://www.bensound.com/royalty-free-music/track/sci-fi;['sci', 'fi', 'sci-fi', 'tech', 'echnology', 'mysterious', 'dark', 'invetigation', 'conspiracy', 'disturbing', 'scientific', 'science', 'fiction', 'ufo', 'alien', 'fantastic']
https://www.bensound.com/royalty-free-music/track/go-for-it-future-bass-pop;['future', 'bass', 'pop', 'chill', 'electronic', 'fashion', 'hip hop', 'hip-hop', 'trap', 'upbeat', 'dubstep', 'modern', 'positive', 'exciting', 'uplifting', 'summer', 'sunny', 'happy', 'fun', 'bright', 'feel good', 'travel', 'vlog', 'youtube', 'vital', 'joyful', 'funky', 'sun', 'young']
https://www.bensound.com/royalty-free-music/track/shiny-morning-tropical-pop-house;['dance', 'house', 'pop', 'tropical', 'party', 'summer', 'fashion', 'bright', 'chillout', 'chill', 'club', 'electronic', 'electro', 'positive', 'travel', 'sexy', 'youth', 'vacation', 'beach', 'sun', 'sunny', 'vacation', 'feel good', 'happy', 'edrecords', 'advertising', 'vlog', 'explainer']
https://www.bensound.com/royalty-free-music/track/house;['house', 'electronica', 'french', 'music', 'fashion', 'beauty', 'sexy', 'clothes', 'shooting', 'model', 'glamour', 'catwalk', 'lounge', 'dance', 'runway', 'show', 'cosmetics']
https://www.bensound.com/royalty-free-music/track/hauntingwintersnow-celtic-fairy-irish;['fairy', 'magical', 'magic', 'celtic', 'irish', 'fantasy', 'cinematic', 'ghost', 'legend', 'forrest', 'mystery', 'mysterious', 'mysteries', 'tale', 'tales', 'orchestral', 'strings', 'choir', 'cello', 'piano', 'nature', 'score', 'movie', 'film', 'soundtrack', 'documentary', 'zac nelson', 'legend', 'legends']
https://www.bensound.com/royalty-free-music/track/hidden-eye-hybrid-trailer;['cinematic', 'trailer', 'epic', 'hybrid', 'impact', 'strong', 'battle', 'war', 'game', 'heroic', 'hero', 'fantasy', 'fantastic', 'modern', 'power', 'powerful', 'sci', 'fi', 'score', 'victory', 'edrecords', 'dark', 'disturbing', 'fear', 'action', 'suspense', 'thrill', 'thrilling']
https://www.bensound.com/royalty-free-music/track/ilhabela-future-chill;['chill', 'relaxed', 'electronic', 'vocal', 'chops', 'modern', 'samples', 'vlog', 'travel', 'slideshow', 'timelapse', 'emotional', 'moving', 'calm', 'peaceful', 'nature', 'discovery', 'cinematic', 'future', 'bass', 'advertising', 'documentary', 'fashion', 'luxury', 'edm', 'lounge', 'ambient', 'andriy', 'mashtalir', 'inspirational', 'laidback', 'electro', 'atmospheric', 'pop', 'chillout', 'summer', 'leisure', 'beauty', 'landscape', 'glitch']
https://www.bensound.com/royalty-free-music/track/in-hour-hands-romantic-piano;['piano', 'strings', 'romantic', 'soft', 'gentle', 'wedding', 'love', 'romance', 'classical', 'hopeful', 'slideshow', 'sentimental', 'moving', 'feelings', 'emotional', 'touching', 'edrecords']
https://www.bensound.com/royalty-free-music/track/young-and-free-happy-folk-freedom;['acoustic', 'indie', 'folk', 'youth', 'happiness', 'feel good', 'cheerful', 'positive', 'bright', 'mellow', 'gentle', 'soft', 'adventure', 'discovery', 'travel', 'trip', 'journey', 'nature', 'relaxed', 'leisure', 'laidback', 'sun', 'summer', 'flowers', 'hippie', 'freedom', 'free', 'beach', 'camp', 'guitar', 'indie box', 'slideshow', 'photo', 'timelapse', 'vlog', 'advertising', 'commercial', 'documentary']
https://www.bensound.com/royalty-free-music/track/you-and-me-romantic-love-wedding;['cinematic', 'romantic', 'piano', 'wedding', 'couple', 'valentine', 'strings', 'hopeful', 'guitar', 'acoustic', 'moving', 'touching', 'emotional', 'aventure', 'touching', 'soulful', 'love', 'feelings', 'dramatic', 'glockenspiel', 'harp', 'soft', 'gentle', 'nature', 'travel', 'timelapse', 'advertising', 'movie', 'soundtrack', 'film', 'am sound']
https://www.bensound.com/royalty-free-music/track/yellow-leaves-acoustic-soundtrack-soft-wedding;['guitar', 'acoustic', 'piano', 'strings', 'calm', 'soft', 'gentle', 'romantic', 'love', 'couple', 'wedding', 'documentary', 'film', 'movie', 'soundtrack', 'score', 'slideshow', 'album', 'pictures', 'moving', 'couple', 'touching', 'discovery', 'soulful', 'travel', 'feelings', 'nature', 'zen', 'relaxed', 'relaxing', 'timelapse', 'am sound', 'bright', 'hopeful', 'optimistic', 'positive']
